share_class,end_date,start_date,performance,volatility,duration,is_green,asset_type
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-10-31,-0.0008828034708894261,0.045306201566938556,2373 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-10-31,0.027212817789888266,0.166078625674909,2373 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-10-31,0.04026614770364212,0.0793545537477562,2373 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-10-31,0.023057556025544823,0.07426079140460555,2373 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-10-31,0.013223279434174673,0.05860216867964061,2373 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-10-31,0.010086403950787748,0.04418679238918893,2373 days,False,fund_of_funds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-10-31,-0.0006060582414147975,0.0731306342309858,2373 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-10-31,0.04522948062033594,0.1929876606628702,2373 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-11-07,0.06601502629228762,0.23125461696147048,2366 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-11-07,0.0231263529156287,0.07426079140460555,2366 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-11-07,0.006460272801731337,0.03437225380325956,2366 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-11-07,0.04649096094754013,0.1703553531292426,2366 days,True,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-11-07,0.01011630734786384,0.04418679238918893,2366 days,False,fund_of_funds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-11-07,0.017855516486500633,0.03766821867390492,2366 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-11-07,-0.0005808890605555339,0.0732383680285649,2366 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-11-07,0.07323319503760661,0.15251479933473647,2366 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-11-07,-0.001136466778109857,0.04536843445030327,2366 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-11-07,0.04052423673769767,0.0794687807043165,2366 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-11-07,0.013262543688038475,0.05860216867964061,2366 days,False,alternative
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-11-07,0.016886045190730226,0.07704631355048454,2366 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-11-07,0.006736863269601434,0.03819504914331575,2366 days,False,mixed
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-11-07,0.017251682385097666,0.03058856232508494,2366 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-11-07,0.031392585491092806,0.1968197716304938,2366 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-11-07,0.04417855363274059,0.19325667857443687,2366 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-11-07,0.02729417727366079,0.166078625674909,2366 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-11-14,0.007110409967724163,0.03823966645432539,2359 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-11-14,0.0743356990828854,0.15271627456685763,2359 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-11-14,0.010146388581274701,0.04418679238918893,2359 days,False,fund_of_funds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-11-14,0.03158700278205129,0.19710969672459616,2359 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-11-14,-0.001673204619236368,0.07329386616072327,2359 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-11-14,0.017587286712205996,0.030622117881817016,2359 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-11-14,0.018953503156148743,0.03762356497615416,2359 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-11-14,0.0649196491860633,0.23158366573279612,2359 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-11-14,0.007504702026871035,0.03432136019327351,2359 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-11-14,0.02737602467581235,0.166078625674909,2359 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-11-14,-0.0015312239896165813,0.04542443391400109,2359 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-11-14,0.023195561555386046,0.07426079140460555,2359 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-11-14,0.04304139978608945,0.19352418273674624,2359 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-11-14,0.01579444370950589,0.07711188207242464,2359 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-11-14,0.013302041809858833,0.05860216867964061,2359 days,False,alternative
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-11-14,0.043416515693777136,0.17044314116421885,2359 days,True,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-11-14,0.04150072401183502,0.07954963330541824,2359 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-11-21,0.006771348198089555,0.034322065604041385,2352 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-11-21,0.013341775895312713,0.05860216867964061,2352 days,False,alternative
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-11-21,0.04811173305633387,0.1703145397693001,2352 days,True,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-11-21,0.07767514783739315,0.1527367443827138,2352 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-11-21,0.017146263933473405,0.07715133958901622,2352 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-11-21,0.04374507713558651,0.0794789622681536,2352 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-11-21,0.010176649242134683,0.04418679238918893,2352 days,False,fund_of_funds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-11-21,0.04138827635968845,0.1937713512237864,2352 days,False,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-11-21,0.033868630438705694,0.1973182418680857,2352 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-11-21,0.023265185652237452,0.07426079140460555,2352 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-11-21,0.017805563603556784,0.030662581956216257,2352 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-11-21,-0.0005504323458941363,0.07334617619950276,2352 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-11-21,0.0706353927029959,0.2315259519562395,2352 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-11-21,0.0072499934868652804,0.03829467888313667,2352 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-11-21,0.019159324579345993,0.03767575379518392,2352 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-11-21,0.02745836439840077,0.166078625674909,2352 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-11-21,-0.0011842749538866215,0.04548302011047693,2352 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-11-28,0.03143048450613928,0.19752329999401755,2345 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-11-28,0.01020709094059602,0.04418679238918893,2345 days,False,fund_of_funds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-11-28,0.06622373169685103,0.23163403608180963,2345 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-11-28,0.02754120089659584,0.166078625674909,2345 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-11-28,0.0062202941511591,0.03826290096072138,2345 days,False,mixed
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-11-28,0.014899115535035534,0.07705920626133758,2345 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-11-28,0.03960853428244526,0.19401320029546126,2345 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-11-28,0.005708477847026661,0.034267363302501526,2345 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-11-28,-0.0011628243234214075,0.07343903744569082,2345 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-11-28,-0.0019855451512015287,0.045504933496944296,2345 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-11-28,0.016714939364365078,0.030586035204314944,2345 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-11-28,0.04307840393977114,0.17012034647863572,2345 days,True,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-11-28,0.04443237710441239,0.07957903103006811,2345 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-11-28,0.07269291642212061,0.15250011276654862,2345 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-11-28,0.02333522895824447,0.07426079140460555,2345 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-11-28,0.013381748065191212,0.05860216867964061,2345 days,False,alternative
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-11-28,0.01888911939794724,0.037725820965891645,2345 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-12-05,-0.0018917112100023115,0.045572131885264516,2338 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-12-05,0.023405695270784177,0.07426079140460555,2338 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-12-05,0.013421960465775928,0.05860216867964061,2338 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-12-05,0.027624538679480892,0.166078625674909,2338 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-12-05,0.005422154009539604,0.03431091582800664,2338 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-12-05,0.01930236460872381,0.03776790000541428,2338 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-12-05,-0.0009147949536881805,0.07354568247189261,2338 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-12-05,0.0062327773614934134,0.0383199492035171,2338 days,False,mixed
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-12-05,0.016407335711306148,0.03062205765748173,2338 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-12-05,0.02908150037226931,0.1977360606290735,2338 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-12-05,0.044939385013113675,0.07968779816753511,2338 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-12-05,0.010237715306133266,0.04418679238918893,2338 days,False,fund_of_funds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-12-05,0.04269118374147607,0.17037202769819995,2338 days,True,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-12-05,0.0648257248377837,0.23195812826753534,2338 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-12-05,0.014387822942795614,0.07716383567714881,2338 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-12-05,0.04035760442974157,0.19429254585231825,2338 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-12-05,0.0737822696511854,0.15270429916619693,2338 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-12-12,0.041122007710522546,0.1945728430722493,2331 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-12-12,0.013462415269223982,0.05860216867964061,2331 days,False,alternative
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-12-12,0.015886479576832757,0.07718807158574766,2331 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-12-12,0.047659933285615796,0.1702039650604928,2331 days,True,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-12-12,0.010268523987836176,0.04418679238918893,2331 days,False,fund_of_funds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-12-12,0.027708382310872137,0.166078625674909,2331 days,False,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-12-12,0.0316633375752422,0.1979262715977306,2331 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-12-12,0.0072532698411171825,0.038291094193773294,2331 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-12-12,0.06539845782058507,0.23229980945550804,2331 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-12-12,0.07485611346681265,0.15291023610608223,2331 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-12-12,0.020337986918927298,0.03773660738307028,2331 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-12-12,0.017150890348180736,0.030611655606931052,2331 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-12-12,-0.00019224058239453168,0.07363242481907388,2331 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-12-12,0.04524017129834634,0.0798034293903252,2331 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-12-12,0.006864151480038272,0.03417040559247318,2331 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-12-12,-0.0015554505723136547,0.04563216103102038,2331 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-12-12,0.023476588433234413,0.07426079140460555,2331 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-12-19,0.00022778117494870465,0.0454780830743489,2324 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2015-12-19,0.01029951865470391,0.04418679238918893,2324 days,False,fund_of_funds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-12-19,0.07189639188373564,0.23214213309920087,2324 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-12-19,0.017584183288887223,0.030638490580049495,2324 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2015-12-19,0.02010982221208124,0.03778904871121254,2324 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-12-19,0.007833452086118742,0.038320645567720524,2324 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-12-19,0.08031458057249075,0.15260879368128633,2324 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-12-19,0.055916975372126254,0.1693363693693905,2324 days,True,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-12-19,0.006527240147275348,0.034211246828981065,2324 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-12-19,0.023547912335673216,0.07426079140460555,2324 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2015-12-19,0.043714388586241215,0.1947595423173814,2324 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2015-12-19,0.018994374773107836,0.07692029590145685,2324 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-12-19,0.0018595953034059587,0.07356055550542226,2324 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-12-19,0.04976854271829456,0.07918465005672011,2324 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-12-19,0.01350311467395815,0.05860216867964061,2324 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-12-19,0.027792736410151564,0.166078625674909,2324 days,False,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2015-12-19,0.0385020942518719,0.19753039227081776,2324 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2015-12-26,0.017719794208544304,0.03068270575640096,2317 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2015-12-26,0.0013964898647527146,0.07366226517474689,2317 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2015-12-26,0.05438925201493272,0.169553550132629,2317 days,True,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2015-12-26,0.05188124779722347,0.0791406547639014,2317 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2015-12-26,0.02361967091559003,0.07426079140460555,2317 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2015-12-26,0.0005176095849026563,0.04554050254518855,2317 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2015-12-26,0.007291986033715947,0.03420877742265749,2317 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2015-12-26,0.008034382353568681,0.038374926809153255,2317 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2015-12-26,0.07236825751198706,0.23248773452458732,2317 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2015-12-26,0.08080679979169259,0.15283339623278624,2317 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2015-12-26,0.027877605653114035,0.166078625674909,2317 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2015-12-26,0.013544060905066324,0.05860216867964061,2317 days,False,alternative
